label,sum_1,sum_2,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16
8,0,35,31,0,2,36,34,2,0,38,32,1,0,36,31,2
8,2,37,36,9,10,49,54,4,0,39,16,16,0,39,35,0
8,2,42,43,2,8,37,38,0,0,39,24,0,0,41,29,0
8,2,36,35,0,1,39,48,3,0,38,32,0,0,30,42,0
8,5,45,39,0,8,48,49,3,0,50,34,0,5,42,49,9
8,7,51,43,0,7,44,36,4,1,49,30,0,4,45,30,0
8,0,34,53,0,4,37,30,0,0,33,39,3,0,25,43,5
8,3,34,47,1,4,47,20,0,4,44,29,0,0,30,41,0
8,5,61,56,5,1,40,44,5,0,49,23,0,2,58,18,0
8,0,25,45,18,0,50,46,4,10,46,30,0,0,28,39,0
8,1,18,45,3,4,55,46,3,7,50,29,0,0,35,49,0
8,2,44,47,11,10,57,41,14,0,28,64,2,0,41,45,0
8,3,47,31,0,0,46,55,2,0,48,39,0,1,52,36,0
8,0,37,30,1,0,34,31,15,7,49,43,0,7,37,32,0
8,0,31,46,4,0,35,39,1,4,36,37,8,1,30,39,10
8,3,47,42,5,2,40,42,4,7,39,35,1,0,33,41,2
8,0,39,52,1,14,55,39,0,6,44,35,0,2,34,48,0
8,4,45,28,2,10,37,56,7,0,35,39,5,0,35,40,19
8,5,43,45,2,18,48,48,3,0,27,42,0,0,35,45,1
8,0,56,44,3,0,45,49,5,2,49,50,0,7,47,50,4
8,2,43,52,4,7,44,44,4,0,30,45,4,0,40,46,6
8,6,46,39,2,8,47,46,3,4,47,33,0,3,29,37,0
8,0,46,51,0,0,30,48,0,0,37,34,0,0,52,28,0
8,0,36,33,0,2,34,30,0,0,34,31,2,0,35,35,11
8,5,52,60,5,6,44,44,1,0,55,9,0,1,60,13,0
8,0,41,42,3,0,49,50,5,1,42,46,7,3,44,40,1
8,5,36,23,0,12,39,36,8,4,57,26,0,2,39,49,0
8,0,34,45,0,13,59,47,0,0,41,36,1,0,35,43,5
8,2,35,34,10,3,39,35,6,2,49,18,0,2,36,23,0
8,6,46,44,0,12,64,32,0,0,48,36,2,0,34,50,17
8,0,36,35,0,11,56,42,0,0,49,46,8,0,43,43,6
8,1,46,44,2,4,51,46,5,6,53,44,0,1,40,50,8
8,0,47,30,0,0,49,45,0,2,37,36,0,3,39,40,0
8,6,46,44,0,1,37,34,0,0,38,20,0,0,38,28,0
8,0,37,49,24,0,54,49,2,2,49,31,0,4,37,45,0
8,3,36,41,2,15,41,38,2,0,36,37,0,0,33,41,0
8,0,34,38,0,0,41,48,0,1,40,35,0,2,29,36,0
8,6,47,43,3,8,48,54,8,0,39,42,0,0,44,51,4
8,2,43,62,20,2,39,40,3,2,41,42,0,1,45,47,0
8,0,35,32,1,0,30,44,6,1,37,45,7,2,31,37,18
8,0,49,47,5,0,45,53,3,9,47,45,1,3,41,49,5
8,4,33,39,6,10,46,52,0,0,39,19,14,0,32,34,2
8,6,40,25,0,13,42,48,5,11,48,39,12,1,46,42,6
8,5,38,44,5,1,49,28,2,0,48,11,0,0,35,42,0
8,2,33,41,10,1,42,34,1,3,50,9,0,6,41,21,0
8,2,33,35,0,9,23,31,5,0,37,30,0,0,33,36,0
8,6,34,27,0,5,31,39,8,0,45,13,0,0,47,19,0
8,0,37,48,4,8,48,39,0,0,42,36,0,0,36,46,0
8,0,43,39,2,3,42,45,0,0,47,35,0,1,43,39,0
8,0,25,43,4,5,32,31,7,0,37,32,0,0,22,40,5
8,0,38,41,1,0,38,38,1,1,48,36,0,2,34,47,8
8,0,46,46,0,0,38,35,0,0,41,39,1,0,43,48,7
8,5,53,43,3,10,41,45,2,1,45,36,6,4,40,40,20
8,4,43,40,0,11,55,44,0,6,57,42,11,0,38,42,6
8,0,37,34,0,0,40,52,7,4,37,30,0,7,37,44,0
8,0,27,42,3,2,40,35,3,0,37,44,0,0,28,39,4
8,5,54,48,5,5,45,49,1,0,46,45,0,5,52,46,0
8,0,41,44,8,8,41,38,6,0,35,42,0,0,41,44,1
8,0,56,47,7,0,44,41,1,1,52,19,0,6,52,15,0
8,7,44,45,0,6,44,36,0,0,42,40,0,0,43,40,0
8,6,41,29,0,0,49,40,0,0,47,37,8,0,41,43,8
8,4,51,42,0,1,57,23,0,8,36,40,6,5,49,49,3
8,4,45,45,9,8,48,48,5,0,45,48,2,0,49,48,4
8,0,33,55,6,7,49,43,1,0,40,45,6,0,34,44,14
8,3,35,49,2,9,43,38,1,0,34,34,0,0,34,42,0
8,1,41,41,0,2,54,40,12,0,31,61,2,0,37,42,1
8,0,56,58,4,0,48,53,2,2,57,26,0,4,54,34,0
8,5,43,31,0,14,36,43,3,0,28,52,5,0,34,47,23
8,3,40,16,0,4,38,14,0,2,40,26,8,0,30,28,16
8,6,56,30,6,5,43,48,2,0,54,25,0,11,60,2,0
8,1,37,18,0,0,32,25,0,0,32,35,3,0,33,30,19
8,0,38,47,0,2,60,52,0,0,44,49,3,0,29,43,0
8,6,57,43,8,2,42,36,2,0,42,23,0,4,42,25,0
8,7,51,45,2,8,43,54,5,0,55,25,0,0,55,36,0
8,5,43,52,13,7,48,43,3,0,37,47,4,0,51,45,6
8,3,46,40,0,0,49,40,4,1,44,40,0,4,40,39,0
8,0,45,38,0,0,22,52,0,0,32,47,3,0,40,43,9
8,0,45,63,12,10,61,40,0,0,49,35,0,0,41,42,0
8,2,41,41,10,9,51,37,3,4,61,12,0,0,46,19,0
8,0,29,43,16,1,48,41,7,14,57,35,0,1,32,48,0
8,0,50,44,0,0,46,26,0,3,62,8,0,1,51,5,0
8,1,43,44,2,0,53,50,5,0,44,42,10,0,45,41,2
8,2,45,44,0,4,54,50,0,1,48,45,1,3,40,51,4
9,6,53,45,0,6,51,56,8,0,3,35,12,0,47,50,2
9,9,48,27,0,11,35,49,2,0,8,30,20,0,38,46,18
9,2,42,37,0,2,39,42,0,0,0,32,0,0,38,45,3
9,5,47,43,2,10,36,50,10,0,16,47,18,0,43,46,2
9,0,36,36,0,0,5,41,10,0,0,15,25,0,18,44,17
9,2,41,26,0,14,53,61,8,0,14,39,15,0,36,47,9
9,0,49,28,0,0,48,60,1,0,14,25,17,0,26,40,23
9,0,48,33,0,0,39,54,6,0,0,22,22,0,40,39,17
9,8,63,36,2,0,15,44,11,0,0,42,1,2,42,21,0
9,0,40,37,0,0,34,54,9,0,4,42,20,0,16,55,14
9,2,46,52,4,7,52,58,5,0,0,40,5,0,23,39,0
9,0,31,43,10,8,47,48,13,0,0,35,5,0,20,17,0
9,2,48,40,0,2,40,56,7,0,1,11,21,0,31,38,18
9,4,56,20,0,0,45,60,2,0,8,46,2,0,40,49,2
9,0,33,47,28,0,26,48,17,0,1,39,0,0,18,17,0
9,0,44,39,0,0,31,37,1,0,16,39,16,0,37,52,12
9,0,45,19,0,0,41,55,4,0,0,23,25,0,28,40,31
9,0,44,27,0,0,40,57,8,0,4,29,22,0,32,45,18
9,0,48,45,2,0,46,49,19,1,9,25,26,4,43,42,18
9,1,47,37,0,7,40,55,5,0,0,35,16,0,41,37,1
9,0,25,58,10,2,51,39,23,0,0,32,0,0,0,28,0
9,0,32,59,23,0,37,45,29,0,0,40,0,0,13,30,0
9,0,39,26,0,4,59,62,18,0,2,34,10,0,17,35,0
9,6,32,38,3,8,42,42,16,0,0,35,4,0,25,14,0
9,0,41,46,2,6,44,56,18,1,19,52,5,0,27,21,0
9,0,22,44,12,0,30,44,15,1,3,21,16,5,31,40,5
9,1,49,35,0,8,60,60,6,0,0,34,13,0,29,42,2
9,3,54,35,0,0,27,44,2,0,0,24,20,0,45,47,15
9,7,46,40,2,16,38,49,11,0,13,28,20,0,42,52,9
9,0,35,42,15,11,46,54,16,0,11,39,0,0,23,21,0
9,0,41,47,1,4,57,53,1,0,10,41,10,0,22,26,0
9,0,36,56,16,8,61,62,20,0,7,52,1,0,24,32,0
9,0,39,49,25,12,47,33,20,1,25,53,3,0,10,32,0
9,5,50,37,0,9,43,59,2,0,5,33,11,2,48,43,10
9,0,29,46,9,0,47,54,5,0,3,31,0,0,38,40,0
9,1,35,43,0,1,46,46,11,0,0,18,12,0,23,41,3
9,5,46,28,0,2,42,57,0,0,0,27,11,4,40,49,17
9,1,40,28,0,4,43,44,0,0,0,27,6,0,31,40,4
9,3,50,40,2,0,34,51,6,0,0,21,11,0,25,44,5
9,0,44,33,0,0,40,56,5,0,0,14,20,0,44,40,28
9,0,30,51,16,12,46,42,21,2,28,56,6,0,17,29,0
9,2,46,14,0,0,31,47,0,0,6,27,15,0,26,44,18
9,0,21,57,20,3,61,56,11,0,18,47,0,0,3,44,0
9,0,32,33,0,2,45,50,6,0,0,16,13,0,17,39,4
9,0,44,33,0,0,27,58,12,0,0,9,28,0,22,37,28
9,0,21,53,8,10,61,54,9,0,1,34,0,0,0,31,0
9,0,35,40,1,4,45,50,4,0,9,23,5,0,18,40,5
9,9,47,44,0,18,36,56,11,0,14,30,18,0,45,43,3
9,7,40,34,0,14,34,53,4,0,6,30,11,0,25,36,1
9,4,42,44,4,15,33,41,16,0,13,29,16,0,39,40,3
9,2,33,33,2,16,26,43,8,0,20,28,11,0,15,28,23
9,6,43,27,0,7,42,55,8,0,3,33,11,0,33,28,0
9,4,44,42,3,9,48,51,16,0,2,30,10,0,25,20,0
9,1,45,48,8,16,34,48,8,2,35,43,0,0,35,16,0
9,5,40,49,1,4,38,48,14,0,0,16,17,0,37,40,10
9,4,51,28,0,7,46,60,4,0,8,37,11,1,53,43,3
9,2,48,23,0,14,51,55,8,0,13,45,14,0,37,30,0
9,2,41,58,8,19,44,55,10,0,10,53,9,0,19,33,0
9,2,47,54,5,3,43,56,21,0,5,44,0,0,33,9,0
9,3,37,47,5,8,44,57,10,0,4,37,0,0,35,7,0
9,7,47,48,0,1,27,46,4,0,0,25,18,0,26,42,11
9,4,52,37,1,18,30,57,2,2,36,52,4,0,31,51,10
9,2,35,41,6,8,23,48,4,0,31,33,0,0,28,10,0
9,0,39,42,0,0,23,50,14,0,0,30,21,0,22,51,5
9,2,42,40,0,15,38,45,0,2,24,50,0,0,18,53,9
9,2,31,50,12,9,43,51,1,0,0,35,7,0,1,38,0
9,2,55,38,0,3,57,52,0,0,14,49,0,0,43,22,0
9,13,54,47,0,6,32,56,9,0,1,55,4,1,45,25,0
9,10,53,51,13,6,44,58,8,0,14,40,0,3,48,5,0
9,2,46,26,0,2,53,43,4,0,15,40,19,0,32,46,12
9,0,42,30,0,0,51,50,4,0,6,24,23,0,23,43,18
9,0,46,26,0,0,38,48,6,0,10,19,24,0,21,36,21
9,0,42,32,0,0,32,51,6,0,0,19,16,0,27,43,20
9,0,44,45,0,0,35,51,11,0,1,11,29,1,34,35,32
9,0,16,39,29,4,38,42,14,2,23,32,0,0,0,32,0
9,5,47,34,0,16,22,45,4,0,26,45,13,0,30,38,12
9,0,28,50,39,16,48,50,19,1,15,50,0,0,8,40,0
9,0,24,54,30,13,45,40,20,8,34,51,1,0,1,45,0
9,2,42,44,3,26,57,56,11,0,21,44,0,0,31,19,0
9,1,39,40,3,6,37,43,12,3,16,34,16,2,43,42,7
9,1,29,57,12,3,39,48,16,0,0,40,4,0,4,37,0
9,0,48,43,0,0,43,64,1,0,0,48,7,0,34,39,0
9,5,50,34,1,14,41,55,12,0,12,29,19,0,41,43,7
9,6,50,58,6,5,32,52,0,0,30,24,0,0,48,5,0
9,2,47,19,0,0,46,61,3,0,0,23,14,0,30,43,9
9,5,57,34,0,3,40,45,5,0,0,24,18,0,26,45,5
9,0,21,34,37,0,46,48,18,0,1,31,0,0,5,23,0
9,0,40,60,14,0,59,59,23,0,0,38,10,0,24,24,0
9,0,29,36,14,2,37,51,19,0,0,28,9,0,8,34,0
9,0,12,48,27,6,38,30,10,5,37,53,0,0,0,37,0
9,0,35,26,0,7,20,38,0,0,26,37,0,0,21,38,6
9,7,49,50,5,13,40,52,14,0,6,42,10,0,44,45,2
9,0,38,58,21,0,47,55,34,0,2,44,4,0,31,17,0
9,4,51,23,0,7,55,57,3,0,16,36,20,0,22,55,9
9,0,37,51,2,0,28,56,18,9,17,16,24,1,36,49,14
9,0,32,48,20,0,38,62,18,0,0,38,6,0,15,39,0
9,0,22,34,39,0,55,57,30,0,0,33,2,0,2,36,0
9,0,29,46,28,2,31,46,16,0,0,40,1,0,2,29,0
9,3,38,28,0,5,34,47,7,0,7,21,15,4,31,39,9
9,1,47,47,3,12,50,52,8,0,1,29,16,0,43,46,6
9,5,42,27,0,3,34,42,0,0,0,19,12,2,28,38,16
9,2,48,27,0,13,39,53,0,2,23,34,9,0,28,36,4
9,1,39,51,4,12,45,46,6,0,26,48,0,0,24,25,0
9,0,36,26,0,3,24,30,6,1,27,38,11,0,16,36,3
9,2,49,33,0,2,41,49,6,0,13,38,20,0,34,47,6
9,6,45,37,2,2,53,55,12,0,0,34,0,0,28,19,0
9,2,38,25,0,12,20,29,10,0,22,25,21,0,19,30,19
9,0,25,54,18,8,42,38,1,1,26,46,0,0,2,43,0
9,0,18,57,5,1,41,34,0,0,31,51,0,0,0,39,0
9,1,32,36,0,9,20,31,5,0,21,37,16,0,21,42,9
9,4,44,37,0,9,36,44,4,0,17,37,14,0,32,40,4
9,0,17,52,18,0,47,50,2,0,2,46,1,0,0,30,0
9,2,37,44,9,12,40,43,9,0,11,38,0,0,36,6,0
9,0,34,41,1,0,28,47,9,1,3,17,11,1,34,37,8
9,0,11,45,18,4,45,44,9,0,10,36,8,0,0,32,3
9,4,38,32,0,0,38,45,10,0,0,14,16,0,30,39,2
9,3,45,38,2,6,50,51,16,0,0,29,10,0,32,25,0
9,14,46,30,0,12,42,58,9,0,5,33,3,3,48,32,0
9,0,45,40,0,0,57,60,2,0,6,36,12,0,27,53,4
9,7,52,47,1,7,47,57,8,0,3,43,6,0,37,50,4
9,0,27,53,4,10,54,46,18,7,47,49,0,0,16,24,0
9,2,41,35,0,0,37,52,10,0,4,13,21,0,36,37,8
9,1,38,48,11,17,56,49,16,1,10,50,1,0,25,21,0
9,0,34,54,13,12,42,50,14,2,22,48,1,0,15,38,0
9,7,38,34,0,3,38,42,6,0,0,31,0,0,24,37,0
9,5,42,44,3,14,41,60,5,0,8,38,0,0,36,8,0
9,1,48,43,3,7,43,57,8,0,3,26,14,0,26,31,0
9,4,38,45,1,9,37,44,10,0,7,26,16,3,41,44,10
9,2,36,49,9,8,35,57,6,0,3,37,0,0,24,11,0
9,1,36,56,16,13,53,52,3,0,5,45,16,0,14,46,1
9,12,48,51,8,20,42,61,4,0,36,20,0,0,44,0,0
9,0,25,48,6,3,51,51,1,0,6,36,7,0,11,27,0
9,0,30,44,9,9,51,54,12,0,1,41,1,0,18,19,0
9,0,41,41,0,0,26,48,3,0,0,10,22,0,34,38,19
9,10,50,9,0,13,46,54,0,0,0,36,3,4,37,42,23
9,2,54,46,0,4,43,50,4,0,9,32,16,0,27,49,13
9,3,42,34,0,3,36,47,1,0,0,9,15,0,19,38,17
9,2,49,40,0,7,49,58,1,0,20,39,14,0,31,50,10
9,0,35,41,0,0,32,59,0,0,0,32,6,0,20,48,1
9,0,39,37,31,9,61,48,15,1,20,27,0,0,36,13,0
9,6,54,28,0,20,42,62,7,2,29,45,20,0,32,45,8
9,2,53,37,4,8,38,48,14,0,19,37,16,2,44,49,7
9,3,40,42,5,3,37,54,5,1,4,21,14,3,39,42,9
9,3,39,36,11,6,31,34,16,0,0,20,9,0,22,36,0
9,1,41,42,3,4,42,49,15,2,12,37,13,5,47,40,2
9,8,40,24,0,12,45,50,11,0,7,35,11,0,27,30,0
9,5,40,39,3,10,36,43,8,0,15,30,16,0,42,43,7
9,2,55,22,0,6,47,64,2,0,4,32,9,0,33,46,22
9,0,35,28,0,0,42,42,4,0,10,34,26,0,19,39,30
9,0,42,41,1,1,46,49,12,5,2,31,12,8,45,40,1
9,8,32,30,0,7,28,51,0,0,17,23,16,0,26,31,6
9,1,41,47,2,17,59,54,12,0,12,23,22,0,26,48,8
9,0,41,33,0,1,46,48,0,2,1,35,0,8,39,49,1
9,7,53,23,0,17,37,57,3,0,12,38,17,0,31,47,18
9,0,20,41,35,0,47,41,23,0,12,32,2,0,7,24,0
9,0,48,40,0,0,40,60,1,0,3,55,4,0,39,46,0
9,0,45,32,0,0,34,55,4,0,0,20,18,0,17,40,7
9,12,49,50,16,9,43,45,4,0,20,31,0,2,47,7,0
9,5,50,30,0,7,50,47,0,0,0,37,9,0,24,45,12
9,12,48,25,0,13,39,55,4,0,0,28,19,2,38,43,12
9,5,32,27,0,13,19,33,4,0,23,39,13,0,19,32,6
9,9,45,28,0,7,42,55,10,1,3,23,16,4,41,39,6
9,0,21,42,23,0,44,40,10,0,11,36,4,0,0,41,0
9,0,20,45,27,8,42,33,18,1,29,43,10,0,0,42,0
9,0,51,36,0,0,37,37,3,0,19,39,7,0,32,42,2
9,0,42,44,14,17,48,48,21,1,25,43,0,0,34,13,0
9,6,44,46,0,7,50,58,3,0,0,24,11,0,42,45,12
9,0,39,49,21,13,52,45,24,0,15,48,2,0,27,20,0
9,1,44,41,0,2,39,53,4,0,12,36,16,3,41,40,18
9,9,44,46,0,10,43,57,0,0,13,45,4,0,48,49,6
9,0,36,52,14,5,44,46,14,0,0,43,3,0,10,29,0
9,2,44,35,1,16,40,42,19,0,26,48,8,0,22,53,12
9,8,43,46,7,22,54,34,18,3,33,50,0,0,19,26,0
9,5,38,40,1,13,36,57,7,0,19,46,0,0,24,12,0
9,4,40,52,5,9,36,53,14,0,7,25,16,2,36,37,2
9,1,43,31,1,4,39,51,8,0,0,32,9,0,28,42,5
9,3,33,37,0,14,38,53,6,0,8,29,0,0,29,8,0
9,4,40,44,0,16,32,45,6,0,16,28,16,0,30,39,14
9,1,43,43,1,14,32,44,15,2,26,44,16,0,29,47,9
9,0,41,32,0,9,40,36,1,0,20,30,12,0,30,35,8
9,4,54,40,0,0,43,42,0,0,0,44,3,0,33,49,2
9,5,46,41,1,15,41,53,16,0,13,23,24,0,30,42,15
9,8,46,36,0,15,45,57,11,0,5,11,30,2,41,40,22
9,12,58,35,0,9,50,51,8,0,8,48,2,0,40,19,0
9,0,23,33,25,0,44,48,18,0,2,29,2,0,3,28,0
9,0,22,37,12,14,40,40,10,1,16,41,0,0,16,20,0
9,0,37,31,0,0,25,50,5,0,0,7,25,0,29,40,39
9,4,46,51,5,7,46,50,6,0,7,49,0,5,50,52,0
9,4,52,21,0,13,44,59,9,0,13,38,20,0,43,47,19
9,0,37,56,29,0,44,54,20,0,1,40,7,0,23,22,0
9,4,38,49,0,12,45,56,0,0,21,43,12,0,42,43,9
9,9,50,39,2,5,41,58,11,0,0,42,17,0,41,35,0
9,2,47,27,0,20,41,55,8,1,16,43,7,0,37,52,2
9,0,33,53,7,9,41,38,20,0,18,52,2,0,21,23,0
9,0,39,42,0,0,27,62,10,0,0,22,26,0,12,52,19
9,9,45,33,0,12,30,53,6,0,0,22,18,0,24,44,6
9,2,44,43,6,16,37,49,13,1,19,33,12,0,26,45,9
9,0,24,40,21,5,43,46,6,0,0,32,3,0,0,37,0
9,8,56,32,0,12,49,61,5,0,16,46,15,0,34,51,8
9,0,41,55,26,4,57,56,22,0,0,49,10,0,27,22,0
9,1,44,35,0,10,42,51,6,0,6,27,14,0,38,43,12
9,4,42,31,0,6,47,59,1,0,0,47,0,0,37,29,0
9,0,26,49,32,4,61,50,32,0,0,39,11,0,1,48,0
9,4,47,25,0,5,51,53,3,0,1,11,21,0,34,40,12
